Process 	Arrival Time	Burst Time	Priority	Completion Time   	Waiting Time 	Turnaround Time

4044		12002		3		1		12005				3		6
738		2216		5		1		2221				5		10
3405		10139		5		1		10144				5		10
7429		22108		2		1		22110				2		4
6749		20162		2		1		20164				2		4
4020		11950		2		1		11952				2		4
4005		11922		2		1		11924				2		4
875		2611		5		1		2616				5		10
8561		25629		3		1		25632				3		6
5959		17637		5		1		17642				5		10
6288		18728		2		1		18730				2		4
8668		25899		2		1		25901				2		4
2266		6745		2		1		6747				2		4
9533		28369		1		1		28370				1		2
1768		5372		1		1		5373				1		2
4501		13353		5		1		13359				6		11
4873		14423		3		1		14426				3		6
9082		26998		1		1		26999				1		2
8344		24975		2		1		24977				2		4
8389		25103		1		1		25104				1		2
1039		3153		5		1		3158				5		10
6997		20888		3		1		20893				5		8
1648		5007		1		1		5008				1		2
5835		17300		4		1		17304				4		8
5952		17601		1		1		17602				1		2
1979		5921		5		1		5926				5		10
6861		20474		3		1		20477				3		6
673		2027		3		1		2030				3		6
2713		8101		1		1		8102				1		2
2540		7613		1		1		7614				1		2
5296		15650		5		1		15655				5		10
4275		12680		5		1		12685				5		10
1311		4008		1		1		4009				1		2
443		1291		4		1		1295				4		8
2197		6570		1		1		6571				1		2
9410		27992		1		1		27993				1		2
3961		11813		4		1		11817				4		8
298		863		3		1		866				3		6
3733		11080		2		1		11082				2		4
5777		17126		1		1		17127				1		2
4154		12293		2		1		12295				2		4
8756		26169		5		1		26174				5		10
6819		20386		4		1		20390				4		8
6112		18145		5		1		18150				5		10
4530		13445		4		1		13449				4		8
4965		14736		3		1		14739				3		6
3163		9384		5		1		9389				5		10
6450		19228		4		1		19232				4		8
6966		20766		2		1		20768				2		4
2210		6600		4		1		6604				4		8
603		1774		2		1		1776				2		4
7243		21591		4		1		21595				4		8
791		2368		2		1		2370				2		4
6125		18200		5		1		18205				5		10
1009		3061		4		1		3066				5		9
2323		6932		4		1		6936				4		8
2781		8310		2		1		8312				2		4
7121		21267		1		1		21268				1		2
2607		7817		1		1		7818				1		2
7950		23794		5		1		23799				5		10
6827		20405		1		1		20406				1		2
6375		18965		3		1		18968				3		6
2424		7230		1		1		7231				1		2
7871		23542		3		1		23545				3		6
7330		21846		5		1		21851				5		10
8483		25387		5		1		25392				5		10
2625		7879		5		1		7884				5		10
4857		14367		5		1		14372				5		10
4951		14665		2		1		14667				2		4
1498		4546		3		1		4549				3		6
1170		3538		3		1		3541				3		6
5165		15321		5		1		15327				6		11
3033		9014		5		1		9019				5		10
735		2209		5		1		2214				5		10
3116		9270		3		1		9273				3		6
5002		14843		5		1		14853				10		15
5255		15552		5		1		15557				5		10
4460		13236		2		1		13238				2		4
8293		24844		4		1		24848				4		8
359		1018		4		1		1022				4		8
2138		6375		5		1		6380				5		10
5323		15763		5		1		15768				5		10
9515		28314		2		1		28316				2		4
6319		18826		2		1		18829				3		5
2447		7280		5		1		7285				5		10
4202		12453		1		1		12454				1		2
5905		17485		4		1		17489				4		8
6885		20536		2		1		20538				2		4
9135		27140		2		1		27142				2		4
4749		14000		2		1		14002				2		4
8871		26481		4		1		26485				4		8
3835		11403		4		1		11407				4		8
2303		6862		2		1		6864				2		4
2800		8371		3		1		8374				3		6
7510		22401		2		1		22403				2		4
5701		16846		1		1		16847				1		2
4915		14545		4		1		14554				9		13
5807		17230		1		1		17231				1		2
6788		20279		1		1		20280				1		2
6042		17944		1		1		17945				1		2
9698		28841		4		1		28854				13		17
8909		26556		5		1		26563				7		12
5775		17116		5		1		17121				5		10
7180		21433		5		1		21438				5		10
7880		23584		1		1		23585				1		2
3225		9607		3		1		9610				3		6
8773		26227		2		1		26229				2		4
7170		21413		2		1		21415				2		4
9700		28847		4		1		28853				6		10
9528		28353		5		1		28358				5		10
8288		24835		4		1		24839				4		8
3223		9599		5		1		9604				5		10
9699		28843		3		1		28848				5		8
7028		20948		2		1		20950				2		4
8825		26351		3		1		26354				3		6
5239		15517		2		1		15519				2		4
496		1449		4		1		1453				4		8
3132		9311		1		1		9312				1		2
8275		24799		3		1		24803				4		7
19		48		1		1		49				1		2
5892		17428		5		1		17433				5		10
4149		12283		2		1		12285				2		4
9018		26859		2		1		26861				2		4
803		2399		5		1		2404				5		10
2398		7137		1		1		7138				1		2
9881		29409		5		1		29414				5		10
7660		22900		4		1		22904				4		8
5317		15752		3		1		15755				3		6
1186		3599		3		1		3603				4		7
9863		29351		5		1		29356				5		10
4998		14834		5		1		14839				5		10
8153		24450		3		1		24453				3		6
2671		8015		1		1		8016				1		2
7920		23716		4		1		23720				4		8
2563		7686		2		1		7688				2		4
3437		10214		1		1		10215				1		2
9591		28537		1		1		28538				1		2
20		49		3		1		52				3		6
4917		14548		4		1		14555				7		11
9770		29065		5		1		29071				6		11
588		1744		1		1		1745				1		2
8218		24645		3		1		24648				3		6
1968		5898		4		1		5905				7		11
2401		7144		3		1		7147				3		6
1466		4442		5		1		4447				5		10
7509		22396		5		1		22401				5		10
9434		28092		4		1		28096				4		8
6825		20396		2		1		20398				2		4
4763		14039		4		1		14043				4		8
2805		8384		2		1		8386				2		4
7606		22714		5		1		22719				5		10
8026		24060		2		1		24062				2		4
3935		11688		3		1		11691				3		6
311		887		2		1		889				2		4
8180		24541		4		1		24545				4		8
3109		9256		3		1		9261				5		8
3877		11539		2		1		11541				2		4
5709		16876		5		1		16881				5		10
2341		6966		4		1		6970				4		8
6771		20218		4		1		20222				4		8
7754		23170		3		1		23173				3		6
3909		11629		4		1		11633				4		8
6569		19579		4		1		19583				4		8
2456		7334		3		1		7337				3		6
2288		6808		4		1		6812				4		8
8784		26263		4		1		26267				4		8
9846		29295		5		1		29300				5		10
3141		9329		5		1		9334				5		10
2933		8758		4		1		8762				4		8
9766		29059		2		1		29061				2		4
3578		10654		3		1		10657				3		6
9744		28975		1		1		28976				1		2
9939		29623		1		1		29624				1		2
4693		13861		5		1		13866				5		10
5711		16900		2		1		16902				2		4
1085		3296		4		1		3300				4		8
5062		15014		4		1		15018				4		8
7167		21387		3		1		21390				3		6
2102		6276		2		1		6278				2		4
3252		9700		2		1		9702				2		4
842		2531		3		1		2536				5		8
3208		9539		5		1		9544				5		10
1158		3486		4		1		3490				4		8
1941		5837		5		1		5842				5		10
4766		14049		2		1		14051				2		4
9755		29013		5		1		29018				5		10
4289		12739		3		1		12742				3		6
8029		24077		1		1		24078				1		2
7220		21561		1		1		21562				1		2
9148		27181		2		1		27183				2		4
7323		21824		2		1		21826				2		4
1736		5301		4		1		5305				4		8
80		225		2		1		227				2		4
2799		8359		5		1		8364				5		10
2184		6541		1		1		6542				1		2
